MID,IOS_score,IOS_group,word_vec_avg_self,word_vec_avg_target,_merge,euclidean_distance,manhattan_distance,cosine_similarity
336.0,2.0,LowIOS,"[ 0.0745998   0.00140315  0.16221379  0.07158159 -0.00362566  0.06620985
 -0.0117382  -0.00960068 -0.06210082 -0.0610053   0.12700804 -0.03887654
  0.01134761  0.04241574 -0.05597128  0.14510845 -0.0144887  -0.04150448
 -0.00033515  0.06506176  0.05997599  0.0755797   0.00042466  0.06127854
 -0.01752429 -0.05902918  0.04565421 -0.0100617   0.06050996  0.06798654
  0.03943023 -0.04773912  0.04391637 -0.0270984  -0.05474279  0.02693454
  0.03274418  0.09164833  0.03463142 -0.08276622  0.05826347  0.0645207
 -0.01571476  0.0773515   0.02787999  0.00258888  0.02975192  0.0588438
  0.00523104 -0.06110941]","[ 0.09889182 -0.01444782  0.13235317  0.01742293  0.04794042  0.07080671
 -0.08220477 -0.03610941 -0.02215713 -0.09723566  0.10641785  0.03506669
 -0.05790959 -0.00635051  0.07676298  0.12530385 -0.05903349 -0.12513298
 -0.08290482  0.06108783 -0.00263345  0.11366122 -0.05990337 -0.013421
  0.09013973 -0.04922897  0.01890702 -0.01959184  0.09458648  0.10370996
  0.13382818 -0.06332736 -0.01511332  0.0938226   0.0031751   0.0858805
  0.06043453  0.15196311  0.10415398 -0.03816399  0.00236853  0.09833048
 -0.03880968 -0.00466747  0.10780964 -0.07366622  0.06329819  0.05090767
 -0.02060979 -0.01265747]",both,0.4069200095827351,2.4682564083486795,0.655
338.0,6.0,HighIOS,"[ 0.03539619 -0.01309648  0.13227488  0.01657066 -0.03730515  0.08538215
 -0.04211554  0.03405956  0.00190583 -0.18157129  0.12065917 -0.08484112
 -0.08366332  0.04965771 -0.04835032  0.02695872 -0.01610061 -0.1910874
 -0.05958496  0.03173783  0.09679703  0.16062331  0.01886515  0.02699442
  0.05444846 -0.01990171  0.0517316  -0.0140166   0.15301314  0.05645487
  0.09759962 -0.02509061  0.02095371 -0.05000801 -0.00518419  0.13383783
  0.05854545  0.0656805   0.09116624 -0.09778435 -0.04934755  0.06209337
  0.11146114  0.10879468 -0.00561834 -0.09708404  0.11395084  0.03593195
  0.07328096  0.02069193]","[ 0.10932609 -0.01256688  0.17940511  0.0040869   0.01518631  0.12730059
 -0.09098179  0.08487483 -0.02036037 -0.09289619  0.14983262 -0.11548273
 -0.02184441  0.03431575 -0.01840113  0.01388707 -0.01060275 -0.20053197
 -0.08529822  0.08710247  0.09451578  0.09085847 -0.03418747  0.04255034
  0.18620163 -0.06789397  0.06807121 -0.05404257  0.12847324 -0.03595914
  0.07368196 -0.04428     0.00026781  0.03081187  0.0226497   0.13960254
  0.09198574  0.1000882   0.13585229 -0.04979616 -0.05398292  0.07915153
  0.06016969  0.11279995  0.04927878 -0.05739946  0.07973538  0.11133397
 -0.02812286  0.05495057]",both,0.3409079965118497,1.9644284006208181,0.84
340.0,1.0,LowIOS,"[ 0.04277953 -0.01788368  0.13502644  0.02577892  0.02116032  0.06045553
 -0.05082025  0.05551285 -0.05103321 -0.09630501  0.10278866 -0.06151449
 -0.0586875   0.06177209  0.06053788  0.094021   -0.0785963  -0.11953185
 -0.01937318  0.0308588   0.06291965  0.09407497 -0.00759583 -0.02947243
  0.06551882  0.01077411  0.05574589 -0.03586299  0.00639069  0.05423267
  0.10235951 -0.01220205 -0.02848995  0.07117514 -0.01444394  0.0545002
  0.06419575  0.11004309  0.06036739 -0.05078145  0.00918836  0.08189383
  0.02180042  0.0613081   0.09677167 -0.04679066  0.09056318  0.06423596
 -0.00863543  0.04102519]","[ 0.09770126  0.00933844  0.11911236  0.01187214  0.06360641  0.06156018
 -0.04547329  0.04122763 -0.06772845 -0.10031292  0.14551136 -0.06503224
 -0.02290195  0.06092083  0.00546113  0.09215537 -0.03322848 -0.07678425
 -0.06266672  0.06714094  0.0741638   0.1197446  -0.02360327  0.03989682
  0.09127894 -0.06256489  0.07427523 -0.07409036  0.05918033  0.07626004
  0.07906713 -0.06065401 -0.00550944  0.05356006 -0.01959343  0.08980968
  0.06164286  0.09707719  0.09831192 -0.05047631 -0.00796647  0.10414593
  0.03481409  0.05828716  0.06880511 -0.0394104   0.01530083  0.09655529
 -0.00691088  0.01238506]",both,0.22954771977447574,1.2916269297711551,0.884
341.0,3.0,LowIOS,"[-0.05677249 -0.18523614  0.1347834  -0.1173375  -0.15119253  0.09951343
 -0.09893212  0.09449544 -0.02486341 -0.05769912  0.08128823 -0.08889294
 -0.01437833 -0.04062016 -0.07865102  0.11125239  0.01229366 -0.15284927
 -0.13215397  0.16448013  0.11769428  0.0307071   0.08289918  0.15082146
  0.08080641 -0.03317736  0.184376    0.03090856  0.2781164   0.19890457
  0.26854816 -0.03752382 -0.06238917  0.0282744  -0.05421874  0.2393514
 -0.14328861  0.08321924  0.14662728 -0.30520606  0.0195075   0.12311167
  0.00137943 -0.02038013 -0.06732389 -0.00297121  0.02455501  0.14363678
  0.25013798 -0.05417765]","[-0.04863436 -0.18880424  0.20234598 -0.1091429  -0.12700443  0.12007727
 -0.0871344   0.11355987 -0.01952227 -0.0763931   0.08904215 -0.16097811
 -0.05345691  0.00316188 -0.06114249  0.08432622  0.00248072 -0.20746055
 -0.10749038  0.14223655  0.1157143   0.13953426  0.12046934  0.13948624
  0.14766689 -0.08273488  0.25156716  0.04074341  0.21184897  0.24492864
  0.3235657  -0.08795676 -0.0816557   0.01892563  0.03968333  0.32766896
 -0.09278045  0.12431198  0.13672587 -0.31545773  0.01524541  0.1391546
  0.02086229 -0.03484289 -0.07974776  0.03059958  0.08974699  0.1333965
  0.18413    -0.07230821]",both,0.3003719483106528,1.6588819604367018,0.955
342.0,2.0,LowIOS,"[ 0.05550648  0.0082818   0.10934798  0.01469427  0.00584517  0.058283
 -0.04195236  0.04974828 -0.02466419 -0.10812256  0.08708757 -0.0586823
 -0.04684956  0.03108393 -0.0077298   0.08657224 -0.0554949  -0.08168512
 -0.09638684  0.07083744  0.0563163   0.07294803 -0.06888133 -0.00798315
  0.05002669 -0.04378915  0.07032515 -0.06256885  0.04697281  0.06107788
  0.09581319 -0.03861222 -0.01316057  0.03791723  0.03342135  0.09062197
  0.05271895  0.13016427  0.1300912  -0.08565307 -0.02036378  0.07956087
  0.04154447  0.08111224  0.08234246 -0.05925088  0.0547414   0.08960324
  0.05732146  0.06865503]","[ 0.09031872 -0.00874231  0.07065696  0.03747084  0.00547418 -0.00537359
 -0.09160332 -0.02004219 -0.09128582 -0.09025224  0.117773   -0.05522951
  0.03709761  0.04886554 -0.00835212  0.11021212 -0.01967714 -0.10928181
 -0.05347921  0.01514368  0.12244177  0.09560259 -0.05104771  0.05265541
  0.06909707 -0.00716893  0.11103857 -0.00162738  0.06474568  0.08715245
  0.09308793 -0.02957751 -0.04892715  0.04196988 -0.04316555  0.06935382
  0.00100916  0.11561158  0.03609787 -0.05566137  0.04483097  0.09196135
  0.02636843  0.06847315  0.11844276 -0.02954931  0.03325005  0.16458783
  0.02522741 -0.00728593]",both,0.30440676681853457,1.7872600364498794,0.803
349.0,6.0,HighIOS,"[ 5.90876713e-02 -9.64048505e-03  1.03463925e-01  2.83417236e-02
  3.84821631e-02  8.15850422e-02 -7.98879191e-02  2.02747397e-02
 -5.10625318e-02 -7.11985603e-02  9.87894535e-02 -8.95627290e-02
 -5.25197275e-02  4.93314154e-02  1.69742107e-02  6.80779591e-02
 -5.25418967e-02 -1.06919579e-01 -3.48534621e-02  5.05947173e-02
  7.43436739e-02  8.49794224e-02 -6.42441399e-03 -9.32691712e-03
  8.91689286e-02  2.00140327e-02  8.16013664e-02 -3.33306305e-02
  6.07911088e-02  5.11236489e-02  8.75276402e-02 -4.69985381e-02
 -9.54017469e-06  1.94615256e-02  2.71884333e-02  6.56196922e-02
  8.32972303e-02  9.78113413e-02  7.65133128e-02 -5.89887723e-02
 -3.95796029e-03  6.75216764e-02  5.16384654e-02  5.55151962e-02
  5.85458837e-02 -3.41302752e-02  6.27609715e-02  1.10595740e-01
 -1.57028530e-02  8.43060110e-03]","[ 0.08522244 -0.00206412  0.11196682  0.01942896  0.03820202  0.07224093
 -0.04288458  0.06448832 -0.05275629 -0.0776705   0.10384218 -0.0205735
 -0.02255735  0.07551697 -0.03566736  0.07012496  0.00995565 -0.09731517
 -0.06744847  0.03328495  0.05052808  0.05645324 -0.06578419  0.02565274
  0.07092194 -0.05871097  0.04922885 -0.0107732   0.03241041  0.07905328
  0.06616677 -0.02216437 -0.01302015  0.00390407 -0.02067418  0.0339684
  0.01727028  0.08971153  0.13561274 -0.04784101  0.02864669  0.04649135
  0.05228985  0.08676838  0.07708783 -0.03192877  0.01204927  0.1032692
  0.02085642  0.01180783]",both,0.2329744946026976,1.3148210220970213,0.855
351.0,1.0,LowIOS,"[ 0.07426427 -0.0190311   0.16093342  0.01742863 -0.01567888  0.12703478
 -0.06601182  0.03746574 -0.05899153 -0.07691327  0.12242355 -0.06078859
 -0.02790386  0.02204508 -0.01895617  0.08377577 -0.04064901 -0.12871726
 -0.04372007  0.06189454  0.10975125  0.10707449 -0.00529131  0.02850286
  0.09402923 -0.02006682  0.13348405 -0.05800871  0.06482197  0.06915976
  0.11590168 -0.0184691   0.01304556  0.0376868  -0.01284817  0.07685423
  0.03961788  0.10241308  0.12768674 -0.0618046  -0.03332109  0.069935
  0.04362296  0.0548402   0.05292    -0.07590735  0.11225034  0.11869232
  0.01993102  0.01974495]","[ 0.0594221  -0.00685583  0.12713651  0.03491434  0.00904027  0.11416458
 -0.05773316  0.02087674 -0.12260977 -0.08833639  0.08360668 -0.08640906
 -0.01433147  0.0086069   0.01042402  0.07573558 -0.05631706 -0.04948904
 -0.07901552  0.08145287  0.1609465   0.11530023  0.03649699  0.02600683
  0.08659915  0.00742233  0.12614793 -0.00948306  0.06398264  0.05850904
  0.12163516 -0.02872838 -0.03817581  0.06194504 -0.01623384  0.07766738
  0.04163351  0.14238735  0.10048106 -0.09670362  0.03091981  0.04182757
  0.05089496  0.08380608  0.06947542 -0.06623904  0.06548512  0.18097228
  0.04165554 -0.00498877]",both,0.21620442218290362,1.210472272709012,0.92
354.0,7.0,HighIOS,"[ 0.08657646  0.01916373  0.17603818  0.072277    0.03511254  0.06704564
 -0.04562571 -0.01751046  0.00431871 -0.08497847  0.10967446 -0.08517589
 -0.01270596  0.07711842  0.02359793  0.12532921 -0.06060335 -0.08184344
 -0.0370127   0.03131838  0.0977181   0.09470881 -0.02103367  0.02152342
  0.04817202 -0.00545525  0.04830118 -0.05755014  0.04664884  0.08007951
  0.03390555  0.00261713  0.03888433 -0.0007383  -0.03169155  0.03511434
  0.09641038  0.13755412  0.05881204 -0.06443849  0.00278461  0.09962268
 -0.00640618  0.07887413  0.02618428 -0.05057562  0.05752202  0.08415732
  0.04739024 -0.01114556]","[ 0.04079539  0.05592225  0.22441009  0.0706566   0.06169865  0.15751916
 -0.03444268 -0.03206541 -0.06242164 -0.12410387  0.13916543 -0.0002768
 -0.09420366  0.00902272 -0.04220343  0.00767608 -0.0373085   0.01050404
 -0.09235477  0.11609593  0.03267257  0.1359503   0.02887287 -0.04981538
  0.14104635 -0.06809426  0.03681049 -0.07208513  0.09677617  0.00730729
  0.06713636 -0.07820322  0.00025311 -0.00479319  0.00961229  0.08660284
  0.02003578  0.12959532  0.13397413 -0.02356476 -0.04642999  0.08986446
 -0.04542778  0.08652093  0.01187083 -0.04465616  0.05695023  0.05397214
  0.0286634  -0.0362899 ]",both,0.38081119083206383,2.2667672354727983,0.739
355.0,6.0,HighIOS,"[ 0.15706365  0.04558203  0.15249635  0.07167723  0.03123941  0.06725321
  0.10481448  0.12599711 -0.09846292 -0.12323312  0.06749185  0.03071563
 -0.03856594  0.10688219 -0.08089037  0.04878014  0.03477306 -0.05235134
 -0.14926825 -0.0340605   0.05015281  0.08196735 -0.11978736  0.00256778
  0.11593673 -0.18801276  0.05245569 -0.10851118  0.07064044  0.15548785
  0.16427575 -0.1564634  -0.02320258  0.07013414  0.08284523  0.05667141
  0.10714475  0.10517772  0.14016798  0.03069846 -0.13501115  0.07351902
 -0.03316512  0.04226029  0.06624441 -0.03317435 -0.071413    0.09572881
  0.01731981 -0.00287384]","[ 0.27243203  0.11711147  0.31861117  0.04343431  0.01518221  0.03876116
  0.06577215  0.06838658  0.04728416 -0.12635705  0.04495806  0.16407667
 -0.02679133  0.12090418 -0.17152347  0.06353083 -0.11828064 -0.1510773
 -0.07089603 -0.08712555 -0.25094816 -0.03585394 -0.24313726 -0.11561961
  0.2308019  -0.09491333 -0.0463613  -0.02871108  0.0787676   0.25609356
  0.37108743 -0.18342881 -0.00084184 -0.0112049   0.17857067  0.20015244
 -0.06301935 -0.10477414  0.19676703  0.00219027 -0.06359202 -0.09181652
  0.07503203 -0.15623438 -0.04241168 -0.1718015   0.00318879 -0.0147218
 -0.08667549  0.01063534]",both,0.791092860588956,4.632588076405227,0.614
356.0,2.0,LowIOS,"[ 8.26911405e-02 -4.15386409e-02  1.16975561e-01  1.66147165e-02
 -7.34075002e-05  8.31337050e-02 -7.38937259e-02  7.83060119e-02
 -8.04690421e-02 -1.08802274e-01  1.20276272e-01 -8.72218683e-02
 -6.00918829e-02  3.80144380e-02  2.02309228e-02  1.06667675e-01
 -1.63254887e-02 -7.94488937e-02 -6.48298487e-02  4.53156829e-02
  8.61315876e-02  1.08481705e-01 -3.29167545e-02  9.24555771e-03
  1.13387130e-01 -5.50529100e-02  5.01862131e-02 -2.95197759e-02
  7.54813477e-02  6.58579469e-02  9.51600298e-02 -2.02605892e-02
 -3.17652822e-02 -1.35758799e-02 -7.36262323e-03  4.42278720e-02
 -7.64576672e-03  1.48994699e-01  1.74699098e-01 -8.91779438e-02
 -7.90618826e-04  7.01563060e-02  9.94026661e-02  8.00146461e-02
  5.98831512e-02 -6.61865771e-02  4.95396443e-02  1.20169573e-01
  2.45374199e-02  2.81005166e-02]","[ 0.12771054  0.05601179  0.06446001  0.02114836  0.05307101  0.06000347
 -0.08988757  0.0864029  -0.08309622 -0.04714045  0.08293223 -0.10142329
 -0.1025835   0.0853002  -0.01146481  0.06936487  0.01305963 -0.04793974
 -0.10139383  0.1156038   0.07147343  0.12092909 -0.00343787  0.02911889
  0.03914505 -0.06432384  0.02617465 -0.00773502  0.0552821   0.03022148
  0.08808163 -0.02296876  0.00709142  0.04902772 -0.00298006 -0.04204866
  0.06865379  0.10384568  0.1499957  -0.13717307 -0.04439021  0.15364167
  0.0619246   0.1222591   0.14348008 -0.05763302  0.01968833  0.11491641
 -0.0221807   0.06846215]",both,0.3090539100971779,1.821139215491712,0.839
359.0,6.0,HighIOS,"[ 0.07188965  0.02114899  0.08618642  0.04788915  0.03148952  0.06287833
 -0.04548163  0.05466488 -0.05910087 -0.11352909  0.07949245 -0.05612708
 -0.06347848  0.06257241  0.00235996  0.08562031 -0.01312792 -0.05224457
 -0.05918606  0.06485551  0.06014243  0.09005196 -0.0423285  -0.00237254
  0.06675714 -0.06719601  0.04238329 -0.02935234  0.05028398  0.07200713
  0.07061652 -0.07827151  0.0055611   0.04094495  0.01972488  0.04491191
  0.07155219  0.0876929   0.11899767 -0.05169659 -0.03500202  0.07658273
  0.01492997  0.0951153   0.08091429 -0.03100684  0.03132583  0.07221273
  0.01504335  0.01955355]","[ 0.00560005 -0.02055511 -0.00200697 -0.00156338  0.03476508  0.00108365
  0.03147484  0.1002553  -0.03865778 -0.0508256   0.08910394 -0.06381471
 -0.01935569  0.05827418  0.01586483  0.07254352 -0.01021644 -0.04428048
 -0.10633926  0.06369478  0.1274003   0.08496233  0.03456233  0.01527399
  0.04189476 -0.08618138  0.04252295 -0.04866879  0.07113626  0.09367938
  0.06152973 -0.05628597 -0.03832455  0.09915264  0.07555509  0.09764319
  0.08079782  0.15204506  0.07587618 -0.08147339  0.02055155  0.05272653
  0.00442154  0.09970355  0.05829431  0.00348032 -0.03699943  0.03819932
  0.02393354  0.02517011]",both,0.2837378836443554,1.5972901387140155,0.794
363.0,4.0,NA,"[ 0.06635897  0.00501264  0.09804228 -0.02071543  0.0174821   0.02336713
 -0.07177316  0.08271111 -0.03524645 -0.10388432  0.08915549 -0.0537524
  0.004104    0.08953779 -0.00603604  0.07723927 -0.00989973 -0.16919516
 -0.05128019  0.05241731  0.05063994  0.11023793  0.01924343  0.01608473
  0.0720811  -0.05808093  0.04878233 -0.02594869  0.08411302  0.04726708
  0.06761649  0.01525585 -0.06066158  0.06251165 -0.0302413   0.09614085
  0.04256697  0.07834174  0.08465758 -0.09555742  0.00374345  0.08636263
  0.0603026   0.04254921  0.03119998 -0.07355653  0.04808316  0.01487846
 -0.00177473 -0.00823846]","[ 0.12610905  0.07367738  0.04839202  0.07361851  0.05111166  0.03203727
 -0.08316308  0.06033253 -0.06694429 -0.11937498  0.09422231 -0.04510977
 -0.04905418  0.13618761 -0.00201617  0.02213654 -0.03844059 -0.12882838
 -0.14778277  0.11166692  0.10988048  0.04531031  0.02979266  0.01189703
  0.15002528 -0.05030075  0.11174617  0.02619377  0.059041    0.05843571
  0.01911132 -0.02942995 -0.13353023  0.16063774 -0.03723042  0.06616141
 -0.01054819  0.12577674 -0.01912765 -0.05262291 -0.04122069  0.06132632
 -0.00327228  0.0987997   0.0991899   0.04827325  0.01756527  0.20557979
 -0.09098572 -0.02923873]",both,0.4248742651802484,2.4284321749582887,0.703
364.0,2.0,LowIOS,"[ 0.00071538 -0.10974906  0.1431927  -0.07266782 -0.08963755  0.11559169
 -0.03417417  0.12836152 -0.05352993 -0.07542425  0.1375381  -0.02989726
  0.02186554 -0.05623948 -0.07418425  0.12240006 -0.07807277 -0.10387597
 -0.11614309  0.1002485   0.10780805 -0.02571856  0.06434532  0.05958511
  0.04557024  0.032349    0.14999804 -0.02772058  0.2336082   0.10266203
  0.2033565  -0.01870562 -0.04619397  0.02933473 -0.08806272  0.12456641
 -0.05257987  0.04740376  0.12864111 -0.17053495 -0.0369063   0.11494555
  0.05524807  0.03883321 -0.0359183  -0.10266304  0.01927447  0.20696568
  0.21023163 -0.00797134]","[-0.06491062 -0.181668    0.06722082 -0.1255321  -0.17538063  0.07894959
 -0.11072984  0.07543101 -0.03020454 -0.03900514  0.0735343  -0.01680778
  0.02470025 -0.08440221 -0.09615955  0.13817857  0.0221066  -0.098238
 -0.15681757  0.18672372  0.11967427 -0.07812006  0.04532902  0.16215669
  0.01394594  0.01638016  0.11718487  0.02107371  0.34438384  0.1528805
  0.21353064  0.01290912 -0.04312263  0.03762318 -0.1481208   0.15103386
 -0.19379677  0.04212651  0.15652868 -0.2949544   0.02376958  0.10706872
 -0.01810344 -0.00591737 -0.05490002 -0.03654199 -0.04063698  0.15387706
  0.316146   -0.03604709]",both,0.4141718381806893,2.3900818955153227,0.895
373.0,4.0,NA,"[ 0.15590554 -0.04146748  0.15303564  0.0273116  -0.09983166  0.02807264
 -0.00385137 -0.01738906 -0.12493126 -0.16080241  0.19149837 -0.16807616
  0.03752135  0.07143524 -0.00184776  0.06778784  0.01488455 -0.16109622
 -0.01770571 -0.07245766  0.1203064   0.09821984 -0.03394151  0.03864824
  0.16063982 -0.10028708  0.12933843  0.06585138  0.04505996  0.10233502
  0.08818134 -0.03078048 -0.01297031 -0.07057211 -0.01111227  0.15850762
 -0.07805966  0.19158715 -0.07350817 -0.05197222  0.08068343  0.17320414
 -0.01472162  0.12103391  0.04720351 -0.01633472 -0.0071166   0.22549883
  0.11297468 -0.12185745]","[ 0.12004596 -0.01152095  0.16605882  0.02743077 -0.08421547  0.13562334
  0.00475855 -0.02263875 -0.11805081 -0.19374841  0.1813709  -0.1482579
 -0.08818934  0.12579815  0.05876353  0.08796193 -0.00944552 -0.28103855
 -0.00810898 -0.03914991  0.10620228  0.14419855 -0.0589187  -0.00318434
  0.23636168 -0.14919473  0.13220455  0.02584724  0.00902984  0.07970767
  0.08754352  0.01515933  0.02631592 -0.02901055 -0.07571464  0.15840155
 -0.03212644  0.16169788 -0.08947    -0.04811637 -0.04979818  0.13271163
 -0.01883794  0.13479318  0.00427129 -0.02996904  0.08075766  0.1897471
  0.12449656 -0.11753479]",both,0.3376731879985691,1.7594936564564705,0.904
375.0,2.0,LowIOS,"[ 0.10132872  0.00684339  0.08001854 -0.01758759  0.04245078  0.04118093
 -0.01689449  0.03784022 -0.02910766 -0.12643142  0.08419108 -0.14086434
 -0.09779507  0.11940586  0.03871607  0.14388788 -0.11499944 -0.08175988
 -0.07180902  0.13855305  0.16477987  0.14144965 -0.09071203 -0.02227546
  0.07389533  0.00069655 -0.03001255  0.01335446  0.02796404  0.02420823
  0.02611052  0.06461369 -0.08718719  0.06446817  0.01705096 -0.0313572
  0.00783303  0.14554948  0.04448155 -0.06791826 -0.02412595  0.07332538
  0.01712341  0.08824964  0.15011157 -0.04465364 -0.00055993  0.07237829
 -0.03874298  0.07577161]","[ 0.05140241  0.03424325  0.35905382  0.11430512  0.01883324  0.01448561
  0.02680566  0.17924806 -0.03197438 -0.21146217  0.09396768 -0.18483895
 -0.14172445  0.05789999 -0.04916     0.00468522 -0.16443954 -0.04431344
 -0.04863846  0.02894053  0.08185638 -0.07762895  0.02599871  0.05131576
 -0.00927423 -0.04198999  0.06518895 -0.12928388  0.08845466  0.05307246
  0.08062749 -0.07097684 -0.07279999 -0.01143753  0.02058784  0.13042597
  0.13102111  0.17132981  0.15154214 -0.10565169 -0.07479221  0.1599395
  0.07120538  0.10295884  0.09503309 -0.13240811  0.08726758  0.12974252
  0.2446588   0.17516966]",both,0.7099909608354572,3.9792410358786583,0.53
381.0,4.0,NA,"[ 0.09346864 -0.00089622  0.0897105   0.03360566  0.03459729  0.05968888
 -0.01290175 -0.02593059 -0.04150416 -0.1179482   0.07310204 -0.09216703
 -0.07296586  0.08089773  0.04348909  0.08588018 -0.08105742 -0.0991364
 -0.03856685  0.0349266   0.02719155  0.17396289 -0.02024231  0.00088453
  0.08178127 -0.01416471  0.0632164   0.04547765  0.05423218  0.04425065
  0.10633747 -0.0588199  -0.02725961 -0.01825129 -0.01229713  0.07636576
  0.0460136   0.11437594 -0.02044434 -0.10275331  0.03309331  0.09526955
 -0.01566218  0.0700001   0.0343807  -0.04517032  0.01818853  0.12142411
  0.00968864 -0.06424428]","[ 0.02993373  0.06523991  0.0827264  -0.05049864  0.0687121   0.07209355
 -0.0165967  -0.03156341 -0.04396502 -0.10647458  0.11616588 -0.07830153
 -0.05730822  0.08985248 -0.01454674  0.06725861 -0.0746097  -0.03975814
 -0.02970281  0.05510563 -0.01944415  0.09580078  0.01192605  0.00382243
  0.05197844 -0.08072571  0.02381763 -0.02456949  0.07995871  0.02247796
  0.01810422  0.00757024  0.03776126  0.01353037 -0.03286308  0.06579176
 -0.00168614  0.10914887  0.08495594 -0.12127337  0.06569048  0.12875551
 -0.02866843  0.14306214  0.02705169 -0.0503268   0.01911628  0.06369974
  0.04864497 -0.02690686]",both,0.3084656295474022,1.7158182016573846,0.782
